Genetic ID	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	Date BP	Lat.	Long.	SNPS	Molecular Sex	Label	Group
MST075.HO	-0.0187	-0.0273	0.0141	-0.0049	-0.0016	0.0008	0.0028	-0.0016	0.0003	-0.0006	0	41.487304	0.84277285	554895	M	Spanish.HO	Modern Westeurasian populations
NAC135.HO	-0.0144	-0.0368	0.012	-0.0056	0.0049	0.0042	-0.0045	0.0057	-0.0078	-0.0003	0	38.77329623	-0.521809125	549888	M	Spanish.HO	Modern Westeurasian populations
COD068.HO	-0.0178	-0.0257	0.0111	0.0009	0.0009	0.0018	-0.0005	-0.0052	0.0006	-0.0016	0	42.00558963	2.22133985	553801	M	Spanish.HO	Modern Westeurasian populations
PIT001.HO	-0.0132	-0.0324	0.0178	-0.001	-0.0038	-0.0004	0.0068	-0.001	-0.0011	-0.0038	0	40.074546	-0.03737205	555219	M	Spanish.HO	Modern Westeurasian populations
GUS029.HO	-0.0135	-0.0245	0.0179	0.0047	0.001	0.0029	-0.0005	-0.0041	-0.0006	0.0039	0	41.37268315	1.94773465	554976	M	Spanish.HO	Modern Westeurasian populations
GUS014.HO	-0.0167	-0.0217	0.01	0.0006	0.0012	0.0027	-0.0066	-0.0049	0.0024	-0.0003	0	41.55705483	1.0221641	554144	M	Spanish.HO	Modern Westeurasian populations
GUS008.HO	-0.0134	-0.0261	0.0156	0.0051	-0.0011	0.0006	0.0019	0.003	0.0051	0.0035	0	40.82039335	0.498305125	555164	M	Spanish.HO	Modern Westeurasian populations
GUS007.HO	-0.0109	-0.0264	0.0145	0.0007	0.0043	0.0017	-0.0067	-0.0041	0.0002	0.0028	0	40.0015	3.8375	554988	M	Spanish.HO	Modern Westeurasian populations
EST038.HO	-0.0159	-0.0294	0.021	0.0064	-0.0019	0	-0.0033	-0.0031	0.0022	-0.0023	0	38.92197765	-0.2224925	554511	M	Spanish.HO	Modern Westeurasian populations
EST093.HO	-0.0145	-0.0306	0.0133	0.0001	-0.0039	-0.0027	-0.0039	-0.0052	0	-0.0025	0	38.85261198	-0.644794725	554826	M	Spanish.HO	Modern Westeurasian populations
FER007.HO	-0.0157	-0.0259	0.0173	0.0004	0.0028	0.0001	-0.0002	-0.0046	0.0038	-0.0006	0	41.5641085	1.1844278	554840	M	Spanish.HO	Modern Westeurasian populations
FER015.HO	-0.0153	-0.0315	0.0117	0.0035	0.0029	0	-0.0032	-0.0023	0.005	-0.0023	0	41.5481058	0.8254097	551147	M	Spanish.HO	Modern Westeurasian populations
FER023.HO	-0.013	-0.0479	0.0165	-0.0218	-0.0012	-0.0078	-0.0149	-0.0173	-0.0157	-0.0029	0	41.61102005	1.5931399	543622	M	Spanish.HO	Modern Westeurasian populations
FER033.HO	-0.0192	-0.0342	0.0137	0.0036	0.0035	0.0032	-0.0035	0.0011	-0.0017	-0.0024	0	40.61384735	0.252883025	554844	M	Spanish.HO	Modern Westeurasian populations
FER039.HO	-0.0159	-0.0344	0.019	-0.0056	-0.0038	0.0027	-0.0006	0.0056	0.0004	0.0026	0	41.1548179	1.108676	543958	M	Spanish.HO	Modern Westeurasian populations
FER052.HO	-0.0141	-0.0321	0.0201	0.0056	0.0015	0.0024	-0.001	0.0017	-0.0048	-0.0025	0	41.85361578	2.815317175	554945	M	Spanish.HO	Modern Westeurasian populations
FER054.HO	-0.0103	-0.0308	0.0108	-0.0015	0.0003	-0.0039	0.0007	-0.0043	0.0036	0.0024	0	40.0015	3.8375	553503	M	Spanish.HO	Modern Westeurasian populations
FER097.HO	-0.0132	-0.0287	0.0154	0.0047	-0.0002	0.0014	-0.0025	-0.0027	-0.0026	0.0079	0	39.5264177	-0.352794325	554263	M	Spanish.HO	Modern Westeurasian populations
PON058.HO	-0.0154	-0.0248	0.0174	0.0029	-0.0032	-0.0003	-0.0041	-0.0037	0.0018	0.0013	0	39.9734	3.943425	554343	M	Spanish.HO	Modern Westeurasian populations
FER101.HO	-0.0193	-0.0375	0.0129	-0.0017	0.0037	0.0054	-0.0003	-0.011	0.0037	-0.0043	0	42.57829245	1.09993805	550257	M	Spanish.HO	Modern Westeurasian populations
DAN072.HO	-0.0177	-0.0253	0.0178	0.0011	-0.0005	-0.0015	-0.0007	-0.0015	-0.0004	0.0082	0	42.2629682	3.174805	554867	M	Spanish.HO	Modern Westeurasian populations
FOR067.HO	-0.0154	-0.0275	0.0113	0.0005	-0.0036	0.0001	0.0039	0.0058	-0.0043	-0.0004	0	41.1386105	1.0558138	554834	M	Spanish.HO	Modern Westeurasian populations
FOR094.HO	-0.011	-0.0309	0.0167	-0.0093	-0.0034	0.0032	-0.0115	-0.0082	0.0014	0.0053	0	41.1676826	0.9759995	548884	M	Spanish.HO	Modern Westeurasian populations
GRA011.HO	-0.0175	-0.0339	0.0112	-0.0031	-0.0024	0.0048	-0.0048	-0.0096	0.0023	0.0119	0	41.37014875	1.321106425	549485	M	Spanish.HO	Modern Westeurasian populations
GRA016.HO	-0.0151	-0.0291	0.0128	0.002	-0.0001	-0.001	0.0002	-0.002	0.0051	-0.0001	0	39.0716675	-0.2677154	554697	M	Spanish.HO	Modern Westeurasian populations
GRA020.HO	-0.0163	-0.0326	0.0179	-0.0008	0.0021	-0.0001	-0.0061	-0.0034	0.0043	-0.005	0	40.544838	0.4811905	553500	M	Spanish.HO	Modern Westeurasian populations
GRA029.HO	-0.0176	-0.0233	0.0204	0.0025	0.0017	-0.0014	-0.0009	-0.0007	0.0027	0.0031	0	42.34990733	1.675218925	554884	M	Spanish.HO	Modern Westeurasian populations
GRA035.HO	-0.0191	-0.0317	0.018	0	-0.004	-0.007	0	-0.002	-0.0017	-0.0022	0	41.3861732	1.088402125	553378	M	Spanish.HO	Modern Westeurasian populations
GRA135.HO	-0.0144	-0.0256	0.0092	-0.0008	-0.0006	0.0054	0.0042	-0.0029	-0.004	0.0054	0	39.5999	2.9594	555061	M	Spanish.HO	Modern Westeurasian populations
GUL190.HO	-0.0169	-0.0222	0.0098	0.0062	0.0077	-0.0001	-0.0001	-0.0008	-0.0052	0.0041	0	41.1445142	1.3971	555064	M	Spanish.HO	Modern Westeurasian populations
FOR066.HO	-0.017	-0.032	0.0163	-0.0009	0.0003	0.0037	0.0004	-0.002	0	0.0059	0	41.88157083	0.7313381	553555	M	Spanish.HO	Modern Westeurasian populations
SOL053.HO	-0.0142	-0.0274	0.0137	-0.0036	0.002	0.0033	-0.005	-0.0032	0.0036	0.0008	0	39.7609	3.032225	555002	M	Spanish.HO	Modern Westeurasian populations
RAG111.HO	-0.0137	-0.0312	0.018	0.0028	0.0069	0.001	0.0031	-0.0009	0.0001	0.0007	0	40.5973626	0.4428432	554849	M	Spanish.HO	Modern Westeurasian populations
RIC076.HO	-0.0175	-0.0294	0.02	0.0018	0.0029	0.0009	-0.0049	-0.0007	-0.0021	-0.0024	0	41.7093625	1.029274175	554896	M	Spanish.HO	Modern Westeurasian populations
SLA017.HO	-0.0121	-0.0341	0.0183	0.0039	0.0023	-0.0035	-0.002	-0.007	-0.0038	0.0039	0	38.3928871	-0.8043802	555086	M	Spanish.HO	Modern Westeurasian populations
CAR023.HO	-0.0176	-0.0249	0.0129	0.0042	-0.0033	-0.0006	0.0013	-0.0012	-0.004	0.0011	0	40.6029483	0.0462348	555116	M	Spanish.HO	Modern Westeurasian populations
CAR016.HO	-0.017	-0.0298	0.0125	0.0038	0.0014	0.0034	-0.0015	-0.0093	0.0002	0.0051	0	42.39928083	1.0208105	555082	M	Spanish.HO	Modern Westeurasian populations
CAR007.HO	-0.0132	-0.0236	0.0133	0.0027	-0.0009	-0.0079	0	-0.0002	0.0011	0.0066	0	41.9955623	1.5043715	555012	M	Spanish.HO	Modern Westeurasian populations
CAL107.HO	-0.0186	-0.0276	0.0214	0.0067	0.0006	0.0033	0.0025	-0.007	0.0051	-0.0012	0	41.73529543	1.784768875	555061	M	Spanish.HO	Modern Westeurasian populations
SLM078.HO	-0.0155	-0.0289	0.0143	-0.0068	0.0033	0.0091	-0.0081	-0.0066	-0.0048	0.0041	0	39.660875	3.08345	550572	M	Spanish.HO	Modern Westeurasian populations
CAL053.HO	-0.0148	-0.0287	0.0233	0.0009	-0.0026	0.0032	0.0001	-0.0034	0.0006	0.0026	0	41.5465254	2.42292105	553156	M	Spanish.HO	Modern Westeurasian populations
CAL026.HO	-0.0146	-0.0226	0.0113	0.0023	0.0002	-0.0019	0.0013	0.0001	0.0056	0.0014	0	39.552725	2.594625	554902	M	Spanish.HO	Modern Westeurasian populations
BOS029.HO	-0.0159	-0.0311	0.016	0.0015	-0.0027	0.0003	0.0082	-0.0022	-0.0049	0.0009	0	41.3473838	2.0431027	553546	M	Spanish.HO	Modern Westeurasian populations
BOS015.HO	-0.0174	-0.0225	0.0119	0.0061	0.0058	0.0036	-0.0043	-0.0014	0.0083	0.0013	0	41.2347823	1.8112222	554639	M	Spanish.HO	Modern Westeurasian populations
BOS011.HO	-0.0168	-0.0234	0.0186	0.0014	0.0015	-0.001	-0.002	-0.0051	-0.0035	0.0078	0	42.32316545	2.949388975	554238	M	Spanish.HO	Modern Westeurasian populations
BOS010.HO	-0.0182	-0.0352	0.013	-0.0043	0.0012	0.0007	-0.0047	-0.0018	0.0022	-0.004	0	39.49645008	-0.745200625	552132	M	Spanish.HO	Modern Westeurasian populations
SOL051.HO	-0.0147	-0.0289	0.017	0.0019	0.0049	0.0007	-0.0003	0.0065	-0.0003	-0.005	0	41.7656289	1.7633848	553715	M	Spanish.HO	Modern Westeurasian populations
BON076.HO	-0.0144	-0.0389	0.0131	-0.0098	-0.0022	0.0003	-0.001	0.0004	0.003	0.0011	0	39.4702393	-0.3768049	549228	M	Spanish.HO	Modern Westeurasian populations
ARM005.HO	-0.0147	-0.0309	0.0171	0.0017	-0.0049	0.0013	-0.0006	-0.0022	0.0001	0.0025	0	41.3911279	2.0096085	553529	M	Spanish.HO	Modern Westeurasian populations
ALE339.HO	-0.0123	-0.0254	0.0155	-0.0011	0.0023	-0.0004	-0.0027	0.0049	0.0031	0.0004	0	39.5745	2.4202	554196	M	Spanish.HO	Modern Westeurasian populations
ALE088.HO	-0.0154	-0.0205	0.0179	0.0009	0.0035	0.0026	-0.0017	-0.0003	-0.0008	0.0011	0	41.5312599	1.6234864	554785	M	Spanish.HO	Modern Westeurasian populations
ALE009.HO	-0.0128	-0.032	0.0161	0.0005	-0.0019	-0.0002	-0.002	-0.0009	0.0022	0.0035	0	38.80177285	-0.10024795	553095	M	Spanish.HO	Modern Westeurasian populations
ALE005.HO	-0.0126	-0.0337	0.0089	-0.0057	-0.0036	0.0108	0.0032	-0.0099	0.0016	0.0002	0	38.83272885	-0.1698875	547830	M	Spanish.HO	Modern Westeurasian populations
ALB389.HO	-0.0118	-0.0293	0.0134	-0.0047	-0.0067	0.0008	-0.0056	0.0009	-0.0002	0.0036	0	39.1212219	-0.4496824	552707	M	Spanish.HO	Modern Westeurasian populations
ALB231.HO	-0.0167	-0.0342	0.0139	-0.0018	0.0037	0.0044	-0.0006	-0.0057	0.004	-0.0013	0	40.33030073	-0.09371245	551682	M	Spanish.HO	Modern Westeurasian populations
SER064.HO	-0.0135	-0.0263	0.0153	-0.008	0.0012	-0.0011	0.0002	0.0003	0.0046	-0.0021	0	38.7055	1.4283	552762	M	Spanish.HO	Modern Westeurasian populations
SER027.HO	-0.0183	-0.0289	0.0136	-0.0003	-0.0014	0.0013	-0.0011	-0.0089	0.0014	-0.0036	0	41.5555506	2.4005645	555091	M	Spanish.HO	Modern Westeurasian populations
SER022.HO	-0.0181	-0.0245	0.0119	0.0029	0.0002	0.0027	-0.0018	0.0014	0.0003	0.013	0	41.5266193	1.72152915	551927	M	Spanish.HO	Modern Westeurasian populations
SER018.HO	-0.018	-0.0229	0.0121	-0.0012	0.0007	-0.0003	-0.0071	0.0005	0.0053	0.0028	0	42.1821095	2.488189	550485	M	Spanish.HO	Modern Westeurasian populations
RIC106.HO	-0.0147	-0.0237	0.0134	0.0042	0.0034	-0.0011	0.0001	-0.0017	0.0007	-0.0025	0	41.4823096	2.1885045	554578	M	Spanish.HO	Modern Westeurasian populations
ROB016.HO	-0.0144	-0.0175	0.0185	-0.0001	0.004	0.0019	-0.0015	-0.0067	-0.0002	0.0026	0	41.25036043	1.76295515	553684	M	Spanish.HO	Modern Westeurasian populations
ROB116.HO	-0.0157	-0.0284	0.0215	-0.0047	0.0031	0.0044	-0.0038	0.0022	-0.002	-0.0009	0	42.104808	2.779495	548361	M	Spanish.HO	Modern Westeurasian populations
ROB127.HO	-0.0161	-0.0262	0.0146	0.0003	0.0038	-0.0001	0.0036	-0.0024	-0.0005	-0.0007	0	41.78068935	2.8353168	554490	M	Spanish.HO	Modern Westeurasian populations
ROI027.HO	-0.0141	-0.0262	0.0178	0.0051	0.0089	-0.0004	-0.003	-0.0037	0.0012	-0.001	0	42.2562861	3.08643995	553726	M	Spanish.HO	Modern Westeurasian populations
ROI042.HO	-0.0169	-0.0272	0.0172	0.0005	0.003	0.0018	0.0031	0.0029	-0.001	0.0032	0	41.4746738	1.9814068	554439	M	Spanish.HO	Modern Westeurasian populations
ROI096.HO	-0.0126	-0.0255	0.0138	-0.0008	0.0031	0.0029	-0.0013	-0.0034	0.0028	0.007	0	39.5156	3.0239	551907	M	Spanish.HO	Modern Westeurasian populations
ROS008.HO	-0.0156	-0.0333	0.0189	0.0056	-0.0043	0.0003	0.0005	0.0008	0.0043	0.0021	0	41.34692385	2.0381046	554212	M	Spanish.HO	Modern Westeurasian populations
ROS025.HO	-0.0172	-0.0245	0.0168	0.0075	0.0042	0.004	-0.0003	-0.0031	0.0023	-0.0001	0	41.4833333	1.6166667	554237	M	Spanish.HO	Modern Westeurasian populations
SAB009.HO	-0.0122	-0.0261	0.0161	0.0035	-0.0024	0.005	0.0045	-0.0029	0.0011	0.0054	0	41.0026734	0.6005385	549834	M	Spanish.HO	Modern Westeurasian populations
REI087.HO	-0.0179	-0.0303	0.0153	-0.0015	0.0027	0.0073	-0.002	-0.0021	0.0021	-0.0007	0	42.22501618	2.439316825	553441	M	Spanish.HO	Modern Westeurasian populations
CAR257.HO	-0.0134	-0.0229	0.0161	0.0027	0	-0.0043	-0.0019	-0.0096	0.0071	0.0019	0	38.7162314	0.0533722	554994	M	Spanish.HO	Modern Westeurasian populations
CAR256.HO	-0.0127	-0.0259	0.0155	-0.0031	0.0003	0.0011	0.0022	-0.0056	0.0065	-0.0038	0	38.9488625	1.392643375	554964	M	Spanish.HO	Modern Westeurasian populations
EIV012_2.HO	-0.0135	-0.0345	0.0134	0.0023	-0.0013	0.0017	-0.0014	-0.0003	0.0088	-0.0049	0	38.7055	1.4283	554232	F	Spanish.HO	Modern Westeurasian populations
CAR212.HO	-0.0099	-0.0326	0.0181	-0.0034	0.0033	-0.0011	-0.0036	-0.0003	0	-0.003	0	42.30008025	0.93614125	554858	M	Spanish.HO	Modern Westeurasian populations
SAB019.HO	-0.014	-0.027	0.0169	-0.0041	0.0023	-0.0012	-0.0009	0.0003	-0.001	0.0023	0	39.8898705	-0.0836936	555025	M	Spanish.HO	Modern Westeurasian populations
CAR200.HO	-0.0176	-0.0362	0.0149	0.0026	0.0031	0.0039	0.0007	-0.0074	0.0016	0.0012	0	40.61300903	0.176968125	555029	M	Spanish.HO	Modern Westeurasian populations
CAR048.HO	-0.0195	-0.0271	0.0188	0.0013	0.0001	-0.0027	-0.0097	0.0004	0.0041	0.0035	0	42.00159935	1.54158685	555119	M	Spanish.HO	Modern Westeurasian populations
SAB131.HO	-0.014	-0.0303	0.0163	0.0051	-0.0004	-0.0018	0.0018	-0.0016	-0.0001	0.0044	0	40.9064279	0.4906173	554603	M	Spanish.HO	Modern Westeurasian populations
SAB137.HO	-0.0184	-0.0273	0.0198	0.0011	-0.0017	0.0053	0.001	-0.0007	0.0006	0.0101	0	42.3088425	0.97092275	553019	M	Spanish.HO	Modern Westeurasian populations
SER011.HO	-0.0171	-0.03	0.0105	0.0072	-0.0033	-0.0027	-0.0106	-0.0003	0.0028	0.0046	0	42.35558353	1.76142365	549734	M	Spanish.HO	Modern Westeurasian populations
SER015.HO	-0.0168	-0.0248	0.019	0.0016	0.0011	0.0034	-0.0051	-0.0034	0.0021	0.0024	0	41.387917	2.1699187	552560	M	Spanish.HO	Modern Westeurasian populations
SAB014.HO	-0.0172	-0.0289	0.0168	-0.0005	-0.0011	0.0028	-0.0011	-0.0084	0.0005	0.0046	0	41.45572238	1.753688525	554267	M	Spanish.HO	Modern Westeurasian populations
EIV004_2.HO	-0.0135	-0.0269	0.017	-0.0042	-0.0008	0.0002	-0.0002	-0.0012	0.0035	-0.0016	0	38.7055	1.4283	554896	M	Spanish.HO	Modern Westeurasian populations
EIV015_2.HO	-0.0157	-0.0348	0.0131	-0.0022	0.0029	0.0059	0.0035	0.004	0.0006	0.0033	0	38.7055	1.4283	554311	F	Spanish.HO	Modern Westeurasian populations
HG01619.HO	-0.0104	-0.0317	0.0181	0.0009	0	-0.0063	-0.001	-0.007	0.0019	0.0011	0	37.4	-6	592637	M	Spanish.HO	Modern Westeurasian populations
HG01623.HO	-0.0108	-0.0347	0.0146	-0.0083	0.0057	0.0007	0.0007	-0.0027	-0.0032	0.0041	0	37.4	-6	592463	F	Spanish.HO	Modern Westeurasian populations
HG01624.HO	-0.0101	-0.0363	0.0152	0.0002	0.0021	0.0005	0.0057	0.011	0.0037	0.0036	0	37.4	-6	592377	M	Spanish.HO	Modern Westeurasian populations
HG01625.HO	-0.0141	-0.0254	0.0151	0.0044	0.0009	0.0036	-0.0024	-0.0026	-0.0051	-0.0065	0	39.5	3	592334	M	Spanish.HO	Modern Westeurasian populations
HG01626.HO	-0.004	-0.0249	0.0216	-0.0042	0.0005	0.0094	0.0031	-0.0012	0.0026	0.0028	0	39.5	3	592233	F	Spanish.HO	Modern Westeurasian populations
HG01747.HO	-0.015	-0.0307	0.019	0.0034	0	-0.0016	-0.0029	-0.0024	-0.0034	0.0028	0	39.9	-4	592157	M	Spanish.HO	Modern Westeurasian populations
HG01746.HO	-0.0166	-0.0322	0.0177	0.0022	-0.0031	0.0046	-0.0067	-0.0049	-0.0029	-0.0018	0	39.9	-4	592240	F	Spanish.HO	Modern Westeurasian populations
HG01675.HO	-0.0164	-0.0356	0.0204	0.0007	-0.0002	0.0059	0.0071	-0.0021	0.0048	0.0012	0	41	-1	591907	M	Spanish.HO	Modern Westeurasian populations
HG01680.HO	-0.0167	-0.0332	0.0198	-0.0074	0.0008	0.0005	0.002	-0.0009	0.0038	-0.0003	0	43.3	-4	592512	M	Spanish.HO	Modern Westeurasian populations
HG01682.HO	-0.0187	-0.0313	0.0161	0.0039	0.0005	0.0006	0.0006	0	0.0016	-0.0028	0	41	-1	592690	M	Spanish.HO	Modern Westeurasian populations
HG01679.HO	-0.0156	-0.0328	0.0193	0.0008	-0.0007	0.0063	0.0043	-0.0063	0.0056	0.0119	0	43.3	-4	592278	F	Spanish.HO	Modern Westeurasian populations
HG01676.HO	-0.0202	-0.0393	0.021	0.001	0.0054	0.0047	-0.0018	-0.0017	0.0044	0.0019	0	41	-1	592411	F	Spanish.HO	Modern Westeurasian populations
HG01684.HO	-0.0168	-0.0318	0.0184	-0.001	0.0039	0.0032	-0.006	0.0012	-0.0026	-0.0003	0	41	-1	592537	F	Spanish.HO	Modern Westeurasian populations
HG01705.HO	-0.0122	-0.0344	0.0154	-0.0059	0.0023	0.0022	0.0001	0.004	0	-0.0049	0	42.5	-8.1	592480	M	Spanish.HO	Modern Westeurasian populations
HG01707.HO	-0.0138	-0.0304	0.0138	-0.0032	0.0005	-0.002	-0.0017	0.0006	0.0002	0.0001	0	42.5	-8.1	592261	F	Spanish.HO	Modern Westeurasian populations
HG01685.HO	-0.01	-0.0275	0.0116	-0.0036	-0.0042	-0.0089	-0.0049	0.0056	0.003	-0.0052	0	42.5	-8.1	592293	F	Spanish.HO	Modern Westeurasian populations
HG01686.HO	-0.015	-0.0326	0.0067	0.004	-0.0025	0.0019	0.006	-0.0023	-0.0051	0.0006	0	42.5	-8.1	592279	M	Spanish.HO	Modern Westeurasian populations
HG01704.HO	-0.0074	-0.0319	0.0055	-0.0125	-0.0025	0.0054	0.0098	0.0062	-0.0039	-0.0011	0	42.5	-8.1	591920	F	Spanish.HO	Modern Westeurasian populations
HG01673.HO	-0.0153	-0.0291	0.0152	-0.0022	-0.0009	-0.0008	0.0051	-0.0039	-0.0004	0.0018	0	41	-1	592516	F	Spanish.HO	Modern Westeurasian populations
HG01697.HO	-0.0108	-0.0292	0.0108	-0.0074	-0.0002	-0.0032	0.0003	-0.006	-0.0052	-0.003	0	38	-1.1	592512	F	Spanish.HO	Modern Westeurasian populations
HG01699.HO	-0.0102	-0.034	0.0153	-0.0004	0.0085	0.0076	0.0046	0.0034	0.0113	0.0035	0	38	-1.1	592552	M	Spanish.HO	Modern Westeurasian populations
HG01678.HO	-0.0149	-0.0351	0.0203	0.001	0.0006	0.0018	-0.0034	0.0072	-0.0059	-0.0009	0	41	-1	592582	M	Spanish.HO	Modern Westeurasian populations
HG02238.HO	-0.0136	-0.0364	0.0126	-0.0013	0.0035	-0.0025	-0.0029	0.0002	-0.0036	0.006	0	39.9	-4	592510	M	Spanish.HO	Modern Westeurasian populations
HG02220.HO	-0.0149	-0.0234	0.0166	-0.0002	-0.0005	0.0018	0.0014	0.0016	0.0053	-0.0017	0	41.8	1.5	592200	F	Spanish.HO	Modern Westeurasian populations
HG01773.HO	-0.0161	-0.0346	0.022	-0.0025	-0.0032	-0.001	0.0003	0.0033	0	0.0019	0	39.5	-0.4	592411	F	Spanish.HO	Modern Westeurasian populations
HG01762.HO	-0.0186	-0.0305	0.0132	0.0026	-0.0028	0.0021	-0.0071	0.0047	0.0045	-0.0049	0	41.8	1.5	592272	F	Spanish.HO	Modern Westeurasian populations
HG01620.HO	-0.0107	-0.0307	0.014	-0.0094	0.0064	-0.0042	0.0067	0.0048	0.0036	0.0043	0	37.4	-6	592654	F	Spanish.HO	Modern Westeurasian populations
HG01770.HO	-0.0135	-0.0337	0.0194	-0.002	-0.0014	0.0009	-0.0026	0.0049	-0.0009	-0.0009	0	43.3	-4	592433	F	Spanish.HO	Modern Westeurasian populations
HG01761.HO	-0.016	-0.0356	0.019	-0.0028	0.0024	-0.0027	0.0027	-0.0012	0.0014	0.0034	0	41.8	1.5	592698	M	Spanish.HO	Modern Westeurasian populations
HG01617.HO	-0.0122	-0.0305	0.0142	-0.0018	-0.0052	0.0076	-0.0022	-0.0077	-0.0042	0.0045	0	38	-1.1	592621	M	Spanish.HO	Modern Westeurasian populations
HG01504.HO	-0.0104	-0.0379	0.0165	-0.0025	0.0002	0.0031	0.0041	-0.0076	0.0029	0.0062	0	39.9	-4	592309	F	Spanish.HO	Modern Westeurasian populations
HG01506.HO	-0.0127	-0.0317	0.0143	-0.0007	0.0058	-0.0014	0.0017	0.0011	-0.0043	-0.0021	0	41.4	-4.5	592343	M	Spanish.HO	Modern Westeurasian populations
HG01507.HO	-0.0148	-0.0316	0.014	-0.0036	-0.0034	-0.0043	-0.004	0.0041	0.0009	0.0014	0	41.4	-4.5	592464	F	Spanish.HO	Modern Westeurasian populations
HG01509.HO	-0.008	-0.034	0.0108	0.0071	0.0007	0.0036	0.0025	-0.0055	-0.0009	0.0025	0	39	-6	592157	M	Spanish.HO	Modern Westeurasian populations
HG01510.HO	-0.014	-0.0295	0.0105	0.0052	0.0008	0.0051	0.0012	-0.0023	0.0057	0.0006	0	39	-6	591890	F	Spanish.HO	Modern Westeurasian populations
HG01512.HO	-0.0194	-0.0332	0.0165	0.0003	0.0058	0.0037	-0.0025	-0.003	-0.0024	0.0108	0	43.3	-4	592433	M	Spanish.HO	Modern Westeurasian populations
HG01513.HO	-0.0188	-0.0344	0.0172	0.0014	-0.0026	0.0008	-0.0029	-0.0001	-0.0063	0.0042	0	43.3	-4	592059	F	Spanish.HO	Modern Westeurasian populations
HG01500.HO	-0.0099	-0.0313	0.0099	-0.0027	-0.0054	-0.005	-0.0046	0.0042	-0.0061	-0.0052	0	41.4	-4.5	592160	M	Spanish.HO	Modern Westeurasian populations
HG01618.HO	-0.0129	-0.028	0.0153	0.0003	0.003	0.0046	-0.0041	0.0034	0.0015	0.0019	0	38	-1.1	592418	F	Spanish.HO	Modern Westeurasian populations
HG01524.HO	-0.012	-0.0323	0.0114	0.002	-0.0016	-0.0005	-0.0023	-0.0033	0.0002	0.0048	0	41.4	-4.5	591539	M	Spanish.HO	Modern Westeurasian populations
HG01503.HO	-0.0144	-0.0307	0.0175	-0.0031	-0.0021	0.0035	-0.0013	-0.0004	0.0024	0.0035	0	39.9	-4	591827	M	Spanish.HO	Modern Westeurasian populations
HG01527.HO	-0.0074	-0.0346	0.0066	-0.0154	0.002	-0.0068	-0.0051	0.0037	0.008	-0.0057	0	39	-6	591746	M	Spanish.HO	Modern Westeurasian populations
HG01528.HO	-0.0121	-0.0367	0.0127	-0.0113	-0.0057	0.0006	-0.0042	-0.0012	-0.0006	0.0005	0	39	-6	592535	F	Spanish.HO	Modern Westeurasian populations
HG01530.HO	-0.0137	-0.0314	0.0126	-0.0064	0.0044	0.0043	-0.0047	0.0032	-0.0045	0.0038	0	39	-6	592509	M	Spanish.HO	Modern Westeurasian populations
HG01536.HO	-0.0176	-0.0275	0.0113	-0.0015	0.0052	0.0048	0.0011	-0.003	-0.0058	0.0072	0	41.8	1.5	592134	M	Spanish.HO	Modern Westeurasian populations
HG01537.HO	-0.0154	-0.0256	0.0186	-0.002	-0.0036	0.0033	0.0047	-0.003	0.0008	-0.001	0	41.8	1.5	592503	F	Spanish.HO	Modern Westeurasian populations
HG01605.HO	-0.0154	-0.0297	0.0206	-0.0007	-0.0007	0.0029	0.0005	-0.0022	0.0028	0.0021	0	39.5	-0.4	592256	F	Spanish.HO	Modern Westeurasian populations
HG01606.HO	-0.0173	-0.0312	0.0136	-0.0038	0.001	0.0082	-0.0064	-0.0023	0.0038	-0.0034	0	39.5	-0.4	592138	M	Spanish.HO	Modern Westeurasian populations
HG01607.HO	-0.0108	-0.0282	0.0182	-0.0031	0.0028	-0.0005	-0.0075	0.003	-0.0028	0.0064	0	39.5	-0.4	591742	F	Spanish.HO	Modern Westeurasian populations
HG01608.HO	-0.0142	-0.0312	0.0146	-0.006	-0.0015	0.0003	0.0006	0.0009	0.0004	-0.0016	0	39.5	-0.4	592415	M	Spanish.HO	Modern Westeurasian populations
HG01613.HO	-0.0148	-0.0254	0.0188	-0.0002	0.0026	0.0026	-0.0014	-0.0006	0.0004	0.0053	0	39.5	3	592369	F	Spanish.HO	Modern Westeurasian populations
HG01615.HO	-0.0155	-0.0264	0.0185	0.0021	-0.0008	0.0034	-0.0025	-0.0035	0.0024	-0.0018	0	39.5	3	592570	M	Spanish.HO	Modern Westeurasian populations
EIV014_2.HO	-0.0133	-0.0314	0.0154	-0.0013	0.0008	0.0006	0.0019	-0.0034	0.0036	-0.002	0	38.7055	1.4283	554528	M	Spanish.HO	Modern Westeurasian populations
HG01501.HO	-0.0106	-0.0313	0.0061	-0.0072	-0.0001	0.0011	-0.0067	0.0015	0.0036	0.0026	0	41.4	-4.5	592137	F	Spanish.HO	Modern Westeurasian populations
HG01518.HO	-0.0241	-0.0362	0.0201	0.0019	0.0041	0.0045	-0.0022	-0.0007	0.0037	0.0056	0	42.8	-2.7	591880	M	Spanish_North.HO	Modern Westeurasian populations
HG01702.HO	-0.0243	-0.0417	0.023	0.0079	0.0031	0.0041	-0.0032	0.0028	-0.0018	0.0055	0	42.8	-2.7	592482	F	Spanish_North.HO	Modern Westeurasian populations
